2456230.621760 -0.00400 0.00360 KPNO J-band
2456230.621968 -0.00340 0.00360 KPNO J-band
2456230.622165  0.00750 0.00360 KPNO J-band
2456230.622373  0.00510 0.00360 KPNO J-band
2456230.622570  0.00340 0.00360 KPNO J-band
2456230.622755 -0.00510 0.00360 KPNO J-band
2456230.622964  0.00760 0.00360 KPNO J-band
2456230.623184  0.00160 0.00360 KPNO J-band
2456230.623403  0.00530 0.00360 KPNO J-band
2456230.623647  0.00260 0.00360 KPNO J-band
2456230.623843  0.00310 0.00360 KPNO J-band
2456230.624063  0.00100 0.00360 KPNO J-band
2456230.624260  0.00200 0.00360 KPNO J-band
2456230.624468  0.00820 0.00360 KPNO J-band
2456230.624688  0.00240 0.00360 KPNO J-band
2456230.624874  0.00100 0.00360 KPNO J-band
2456230.625082  0.00040 0.00360 KPNO J-band
2456230.625290 -0.00480 0.00360 KPNO J-band
2456230.625499  0.00470 0.00360 KPNO J-band
2456230.625695  0.00080 0.00360 KPNO J-band
2456230.625892  0.00080 0.00360 KPNO J-band
2456230.626112 -0.00130 0.00360 KPNO J-band
2456230.626309 -0.00160 0.00360 KPNO J-band
2456230.626506  0.00340 0.00360 KPNO J-band
2456230.627235 -0.00510 0.00360 KPNO J-band
2456230.627709  0.00020 0.00360 KPNO J-band
2456230.627906 -0.00050 0.00360 KPNO J-band
2456230.628103  0.00480 0.00360 KPNO J-band
2456230.628311  0.00170 0.00360 KPNO J-band
2456230.628508  0.00850 0.00360 KPNO J-band
2456230.628705  0.00020 0.00360 KPNO J-band
2456230.628913 -0.00400 0.00360 KPNO J-band
2456230.629133  0.00150 0.00360 KPNO J-band
2456230.629330 -0.00050 0.00360 KPNO J-band
2456230.629550  0.00040 0.00360 KPNO J-band
2456230.629747  0.00110 0.00360 KPNO J-band
2456230.629967 -0.00000 0.00360 KPNO J-band
2456230.630198  0.00040 0.00360 KPNO J-band
2456230.630395  0.00300 0.00360 KPNO J-band
2456230.630592 -0.00600 0.00360 KPNO J-band
2456230.630812  0.00450 0.00360 KPNO J-band
2456230.631008  0.00120 0.00360 KPNO J-band
2456230.631205 -0.00090 0.00360 KPNO J-band
2456230.631402  0.00560 0.00360 KPNO J-band
2456230.631610  0.00160 0.00360 KPNO J-band
2456230.631807  0.00250 0.00360 KPNO J-band
2456230.632015  0.00540 0.00360 KPNO J-band
2456230.632212 -0.00080 0.00360 KPNO J-band
2456230.632409  0.00350 0.00360 KPNO J-band
2456230.632594 -0.00220 0.00360 KPNO J-band
2456230.632791  0.00370 0.00360 KPNO J-band
2456230.632976 -0.00160 0.00360 KPNO J-band
2456230.633196 -0.00320 0.00360 KPNO J-band
2456230.633393 -0.00020 0.00360 KPNO J-band
2456230.633590 -0.00250 0.00360 KPNO J-band
2456230.635696  0.00060 0.00360 KPNO J-band
2456230.635905  0.00060 0.00360 KPNO J-band
2456230.636113 -0.00320 0.00360 KPNO J-band
2456230.636321 -0.00420 0.00360 KPNO J-band
2456230.636530  0.00120 0.00360 KPNO J-band
2456230.636738  0.00160 0.00360 KPNO J-band
2456230.636946 -0.00260 0.00360 KPNO J-band
2456230.637143 -0.00540 0.00360 KPNO J-band
2456230.637363 -0.00280 0.00360 KPNO J-band
2456230.637572 -0.00040 0.00360 KPNO J-band
2456230.637768  0.00350 0.00360 KPNO J-band
2456230.637977 -0.00050 0.00360 KPNO J-band
2456230.638173  0.00380 0.00360 KPNO J-band
2456230.638359  0.00390 0.00360 KPNO J-band
2456230.638544 -0.00280 0.00360 KPNO J-band
2456230.638764  0.00010 0.00360 KPNO J-band
2456230.638984  0.00450 0.00360 KPNO J-band
2456230.639169  0.00390 0.00360 KPNO J-band
2456230.639389  0.00240 0.00360 KPNO J-band
2456230.639586  0.00310 0.00360 KPNO J-band
2456230.639805  0.00010 0.00360 KPNO J-band
2456230.640002 -0.00100 0.00360 KPNO J-band
2456230.640199  0.00050 0.00360 KPNO J-band
2456230.640396 -0.00120 0.00360 KPNO J-band
2456230.640593  0.00520 0.00360 KPNO J-band
2456230.640789  0.00010 0.00360 KPNO J-band
2456230.640998  0.00430 0.00360 KPNO J-band
2456230.641194  0.00430 0.00360 KPNO J-band
2456230.641426  0.00110 0.00360 KPNO J-band
2456230.641646 -0.00360 0.00360 KPNO J-band
2456230.642468  0.00010 0.00360 KPNO J-band
2456230.642688  0.00330 0.00360 KPNO J-band
2456230.642885 -0.00340 0.00360 KPNO J-band
2456230.643104  0.00160 0.00360 KPNO J-band
2456230.643359  0.00410 0.00360 KPNO J-band
2456230.643556 -0.00640 0.00360 KPNO J-band
2456230.643764  0.00110 0.00360 KPNO J-band
2456230.643961  0.00040 0.00360 KPNO J-band
2456230.644169 -0.00480 0.00360 KPNO J-band
2456230.644366 -0.00120 0.00360 KPNO J-band
2456230.644563 -0.00290 0.00360 KPNO J-band
2456230.644771 -0.00230 0.00360 KPNO J-band
2456230.645003 -0.00130 0.00360 KPNO J-band
2456230.645199  0.00980 0.00360 KPNO J-band
2456230.645408  0.00110 0.00360 KPNO J-band
2456230.645616  0.00320 0.00360 KPNO J-band
2456230.645825 -0.00140 0.00360 KPNO J-band
2456230.646068 -0.00080 0.00360 KPNO J-band
2456230.646299 -0.00040 0.00360 KPNO J-band
2456230.646519  0.00310 0.00360 KPNO J-band
2456230.646774 -0.00240 0.00360 KPNO J-band
2456230.646982 -0.00140 0.00360 KPNO J-band
2456230.647167 -0.00030 0.00360 KPNO J-band
2456230.647387  0.00960 0.00360 KPNO J-band
2456230.647595 -0.00080 0.00360 KPNO J-band
2456230.647792  0.00100 0.00360 KPNO J-band
2456230.648035  0.01210 0.00360 KPNO J-band
2456230.648221  0.00740 0.00360 KPNO J-band
2456230.648417  0.00630 0.00360 KPNO J-band
2456230.648603 -0.00030 0.00360 KPNO J-band
2456230.649193  0.00140 0.00360 KPNO J-band
2456230.649760  0.00140 0.00360 KPNO J-band
2456230.649957  0.00230 0.00360 KPNO J-band
2456230.650154  0.00160 0.00360 KPNO J-band
2456230.650362 -0.00040 0.00360 KPNO J-band
2456230.650570  0.00630 0.00360 KPNO J-band
2456230.650767  0.00590 0.00360 KPNO J-band
2456230.650964  0.00430 0.00360 KPNO J-band
2456230.651195  0.00110 0.00360 KPNO J-band
2456230.651392  0.00260 0.00360 KPNO J-band
2456230.651612 -0.00220 0.00360 KPNO J-band
2456230.651844  0.01000 0.00360 KPNO J-band
2456230.652040  0.00110 0.00360 KPNO J-band
2456230.652237  0.00640 0.00360 KPNO J-band
2456230.652434 -0.00120 0.00360 KPNO J-band
2456230.652689  0.00190 0.00360 KPNO J-band
2456230.652897  0.00510 0.00360 KPNO J-band
2456230.653105 -0.00070 0.00360 KPNO J-band
2456230.653302  0.00500 0.00360 KPNO J-band
2456230.653510  0.00460 0.00360 KPNO J-band
2456230.653753  0.00490 0.00360 KPNO J-band
2456230.653985  0.00490 0.00360 KPNO J-band
2456230.654228  0.01030 0.00360 KPNO J-band
2456230.654436  0.00430 0.00360 KPNO J-band
2456230.654633 -0.00100 0.00360 KPNO J-band
2456230.654865  0.00470 0.00360 KPNO J-band
2456230.655108  0.00530 0.00360 KPNO J-band
2456230.655316  0.00220 0.00360 KPNO J-band
2456230.655513  0.00500 0.00360 KPNO J-band
2456230.655710  0.00390 0.00360 KPNO J-band
2456230.655964  0.00530 0.00360 KPNO J-band
2456230.656636  0.00390 0.00360 KPNO J-band
2456230.656844  0.00640 0.00360 KPNO J-band
2456230.657052  0.00480 0.00360 KPNO J-band
2456230.657307  0.00840 0.00360 KPNO J-band
2456230.657515  0.00210 0.00360 KPNO J-band
2456230.657747  0.01080 0.00360 KPNO J-band
2456230.657932  0.01030 0.00360 KPNO J-band
2456230.658152  0.00750 0.00360 KPNO J-band
2456230.658395  0.00790 0.00360 KPNO J-band
2456230.658638  0.01160 0.00360 KPNO J-band
2456230.658835  0.00380 0.00360 KPNO J-band
2456230.659020  0.00660 0.00360 KPNO J-band
2456230.659263  0.01020 0.00360 KPNO J-band
2456230.659495  0.00980 0.00360 KPNO J-band
2456230.659703  0.00500 0.00360 KPNO J-band
2456230.659900  0.00250 0.00360 KPNO J-band
2456230.660108  0.00940 0.00360 KPNO J-band
2456230.660328  0.00640 0.00360 KPNO J-band
2456230.660513  0.00700 0.00360 KPNO J-band
2456230.660699  0.00890 0.00360 KPNO J-band
2456230.660930  0.00510 0.00360 KPNO J-band
2456230.661115  0.00480 0.00360 KPNO J-band
2456230.661335  0.00530 0.00360 KPNO J-band
2456230.661601  0.00570 0.00360 KPNO J-band
2456230.661810  0.00950 0.00360 KPNO J-band
2456230.662018  0.00510 0.00360 KPNO J-band
2456230.662203  0.00410 0.00360 KPNO J-band
2456230.662435  0.00940 0.00360 KPNO J-band
2456230.662632  0.00720 0.00360 KPNO J-band
2456230.662852  0.00760 0.00360 KPNO J-band
2456230.663419  0.00840 0.00360 KPNO J-band
2456230.664090  0.00690 0.00360 KPNO J-band
2456230.664298  0.01340 0.00360 KPNO J-band
2456230.664507  0.01210 0.00360 KPNO J-band
2456230.664704  0.01400 0.00360 KPNO J-band
2456230.664900  0.00580 0.00360 KPNO J-band
2456230.665097  0.00770 0.00360 KPNO J-band
2456230.665294  0.00720 0.00360 KPNO J-band
2456230.665479  0.00600 0.00360 KPNO J-band
2456230.665664  0.01170 0.00360 KPNO J-band
2456230.665873  0.01620 0.00360 KPNO J-band
2456230.666069  0.00520 0.00360 KPNO J-band
2456230.666266  0.01060 0.00360 KPNO J-band
2456230.666474  0.01540 0.00360 KPNO J-band
2456230.666671  0.00650 0.00360 KPNO J-band
2456230.666880  0.01030 0.00360 KPNO J-band
2456230.667076  0.00800 0.00360 KPNO J-band
2456230.667285  0.01310 0.00360 KPNO J-band
2456230.667482  0.01460 0.00360 KPNO J-band
2456230.667690  0.00890 0.00360 KPNO J-band
2456230.667898  0.00380 0.00360 KPNO J-band
2456230.668095  0.01170 0.00360 KPNO J-band
2456230.668292  0.00850 0.00360 KPNO J-band
2456230.668489  0.01260 0.00360 KPNO J-band
2456230.668685  0.00770 0.00360 KPNO J-band
2456230.668882  0.01600 0.00360 KPNO J-band
2456230.669079  0.00480 0.00360 KPNO J-band
2456230.669276  0.00910 0.00360 KPNO J-band
2456230.669484  0.00980 0.00360 KPNO J-band
2456230.669681  0.01490 0.00360 KPNO J-band
2456230.669901  0.00840 0.00360 KPNO J-band
2456230.671452  0.01350 0.00360 KPNO J-band
2456230.672181  0.00810 0.00360 KPNO J-band
2456230.672378  0.00910 0.00360 KPNO J-band
2456230.672586  0.00660 0.00360 KPNO J-band
2456230.672783  0.01260 0.00360 KPNO J-band
2456230.672991  0.00860 0.00360 KPNO J-band
2456230.673188  0.00950 0.00360 KPNO J-band
2456230.673373  0.01030 0.00360 KPNO J-band
2456230.673559  0.01470 0.00360 KPNO J-band
2456230.673767  0.00680 0.00360 KPNO J-band
2456230.673964  0.00050 0.00360 KPNO J-band
2456230.674172  0.01360 0.00360 KPNO J-band
2456230.674369  0.01430 0.00360 KPNO J-band
2456230.674577  0.00330 0.00360 KPNO J-band
2456230.674774  0.00790 0.00360 KPNO J-band
2456230.674982  0.01520 0.00360 KPNO J-band
2456230.675179  0.00420 0.00360 KPNO J-band
2456230.675387  0.00800 0.00360 KPNO J-band
2456230.675584  0.01350 0.00360 KPNO J-band
2456230.675781  0.00820 0.00360 KPNO J-band
2456230.675978  0.00490 0.00360 KPNO J-band
2456230.676163  0.00640 0.00360 KPNO J-band
2456230.676371  0.01130 0.00360 KPNO J-band
2456230.676568  0.01210 0.00360 KPNO J-band
2456230.676776  0.01150 0.00360 KPNO J-band
2456230.676973  0.01290 0.00360 KPNO J-band
2456230.677170  0.00530 0.00360 KPNO J-band
2456230.677378  0.00820 0.00360 KPNO J-band
2456230.677587  0.00630 0.00360 KPNO J-band
2456230.677783  0.00940 0.00360 KPNO J-band
2456230.677992  0.01450 0.00360 KPNO J-band
2456230.678304  0.01540 0.00360 KPNO J-band
2456230.678501  0.01410 0.00360 KPNO J-band
2456230.678698  0.00870 0.00360 KPNO J-band
2456230.678918  0.01860 0.00360 KPNO J-band
2456230.679115  0.01000 0.00360 KPNO J-band
2456230.679311  0.01650 0.00360 KPNO J-band
2456230.679520  0.00660 0.00360 KPNO J-band
2456230.679728  0.00870 0.00360 KPNO J-band
2456230.679925  0.01140 0.00360 KPNO J-band
2456230.680122  0.01570 0.00360 KPNO J-band
2456230.680318  0.00830 0.00360 KPNO J-band
2456230.680515  0.00880 0.00360 KPNO J-band
2456230.680712  0.00910 0.00360 KPNO J-band
2456230.680920  0.01560 0.00360 KPNO J-band
2456230.681117  0.00700 0.00360 KPNO J-band
2456230.681314  0.00580 0.00360 KPNO J-band
2456230.681511  0.00450 0.00360 KPNO J-band
2456230.681719  0.00980 0.00360 KPNO J-band
2456230.681927  0.00580 0.00360 KPNO J-band
2456230.682136  0.01470 0.00360 KPNO J-band
2456230.682356  0.01180 0.00360 KPNO J-band
2456230.682541  0.01360 0.00360 KPNO J-band
2456230.682738  0.01250 0.00360 KPNO J-band
2456230.682958  0.00990 0.00360 KPNO J-band
2456230.683154  0.01360 0.00360 KPNO J-band
2456230.683339  0.01580 0.00360 KPNO J-band
2456230.683560  0.01260 0.00360 KPNO J-band
2456230.683768  0.01000 0.00360 KPNO J-band
2456230.683965  0.01410 0.00360 KPNO J-band
2456230.684184  0.00590 0.00360 KPNO J-band
2456230.684867  0.00730 0.00360 KPNO J-band
2456230.685261  0.00290 0.00360 KPNO J-band
2456230.685492  0.01120 0.00360 KPNO J-band
2456230.685689  0.00470 0.00360 KPNO J-band
2456230.685874  0.00810 0.00360 KPNO J-band
2456230.686083  0.01020 0.00360 KPNO J-band
2456230.686303  0.00980 0.00360 KPNO J-band
2456230.686511  0.00850 0.00360 KPNO J-band
2456230.686708  0.00570 0.00360 KPNO J-band
2456230.686916  0.00990 0.00360 KPNO J-band
2456230.687136  0.00660 0.00360 KPNO J-band
2456230.687333  0.00800 0.00360 KPNO J-band
2456230.687541  0.00840 0.00360 KPNO J-band
2456230.687784  0.01060 0.00360 KPNO J-band
2456230.688004  0.00730 0.00360 KPNO J-band
2456230.688189  0.01310 0.00360 KPNO J-band
2456230.688444  0.01110 0.00360 KPNO J-band
2456230.688676  0.00760 0.00360 KPNO J-band
2456230.688884  0.01350 0.00360 KPNO J-band
2456230.689127  0.00950 0.00360 KPNO J-band
2456230.689347  0.01050 0.00360 KPNO J-band
2456230.689544  0.00780 0.00360 KPNO J-band
2456230.689787  0.00900 0.00360 KPNO J-band
2456230.690018  0.01930 0.00360 KPNO J-band
2456230.690215  0.01380 0.00360 KPNO J-band
2456230.690470  0.00700 0.00360 KPNO J-band
2456230.690701  0.01920 0.00360 KPNO J-band
2456230.690898  0.00640 0.00360 KPNO J-band
2456230.691141  0.00820 0.00360 KPNO J-band
2456230.691361  0.01010 0.00360 KPNO J-band
2456230.691558  0.01950 0.00360 KPNO J-band
2456230.691940  0.01530 0.00360 KPNO J-band
2456230.692148  0.01310 0.00360 KPNO J-band
2456230.692345  0.01080 0.00360 KPNO J-band
2456230.692565  0.01690 0.00360 KPNO J-band
2456230.692785  0.01230 0.00360 KPNO J-band
2456230.692982  0.00930 0.00360 KPNO J-band
2456230.693190  0.01100 0.00360 KPNO J-band
2456230.693398  0.00750 0.00360 KPNO J-band
2456230.693584  0.00740 0.00360 KPNO J-band
2456230.693792  0.01320 0.00360 KPNO J-band
2456230.694000  0.01030 0.00360 KPNO J-band
2456230.694197  0.01560 0.00360 KPNO J-band
2456230.694382  0.01030 0.00360 KPNO J-band
2456230.694602  0.01350 0.00360 KPNO J-band
2456230.694822  0.00690 0.00360 KPNO J-band
2456230.695007  0.00420 0.00360 KPNO J-band
2456230.695215  0.00700 0.00360 KPNO J-band
2456230.695412  0.00800 0.00360 KPNO J-band
2456230.695609  0.00700 0.00360 KPNO J-band
2456230.695817  0.01290 0.00360 KPNO J-band
2456230.696049  0.00490 0.00360 KPNO J-band
2456230.696257  0.01400 0.00360 KPNO J-band
2456230.696466  0.00410 0.00360 KPNO J-band
2456230.696662  0.01030 0.00360 KPNO J-band
2456230.696859  0.00870 0.00360 KPNO J-band
2456230.697044  0.01090 0.00360 KPNO J-band
2456230.697241  0.01010 0.00360 KPNO J-band
2456230.697450  0.01110 0.00360 KPNO J-band
2456230.697658  0.01880 0.00360 KPNO J-band
2456230.697855  0.00520 0.00360 KPNO J-band
2456230.698514  0.00280 0.00360 KPNO J-band
2456230.698711  0.01290 0.00360 KPNO J-band
2456230.698931  0.01260 0.00360 KPNO J-band
2456230.699128  0.01220 0.00360 KPNO J-band
2456230.699336  0.01220 0.00360 KPNO J-band
2456230.699521  0.01430 0.00360 KPNO J-band
2456230.699730  0.01780 0.00360 KPNO J-band
2456230.699927  0.01360 0.00360 KPNO J-band
2456230.700135  0.01550 0.00360 KPNO J-band
2456230.700332  0.01360 0.00360 KPNO J-band
