# BJD-2450000   mag       e_mag      Flag   Phase    
  7114.514267   +0.0078   0.00095    1      0.96525  
  7114.534698   +0.0152   0.00095    5      0.97355  
  7114.575562   +0.0850   0.00095    5      0.99015  
  7114.636856   +0.0634   0.00095    5      0.01506  
  7114.657288   +0.0259   0.00095    5      0.02336  
  7114.718583   +0.0063   0.00095    1      0.04826  
  7114.739014   +0.0064   0.00095    1      0.05656  
  7114.759446   +0.0058   0.00095    0      0.06487  
  7114.800309   +0.0054   0.00095    0      0.08147  
  7114.820740   +0.0056   0.00095    0      0.08977  
  7114.841172   +0.0051   0.00095    0      0.09807  
  7114.861603   +0.0050   0.00095    1      0.10637  
  7114.882035   +0.0048   0.00095    0      0.11468  
  7114.902467   +0.0043   0.00095    0      0.12298  
  7114.922898   +0.0049   0.00095    0      0.13128  
  7114.963761   +0.0028   0.00095    0      0.14788  
  7114.984193   +0.0029   0.00095    1      0.15618  
  7115.004624   +0.0026   0.00095    0      0.16449  
  7115.025056   +0.0021   0.00095    0      0.17279  
  7115.045488   +0.0025   0.00095    0      0.18109  
  7115.065919   +0.0019   0.00095    0      0.18939  
  7115.086351   +0.0015   0.00095    1      0.19769  
  7115.106782   +0.0014   0.00095    0      0.20599  
  7115.127214   +0.0012   0.00095    0      0.21430  
  7115.290666   -0.0023   0.00095    0      0.28071  
  7115.331529   -0.0026   0.00095    0      0.29731  
  7115.351961   -0.0027   0.00095    1      0.30561  
  7115.372392   -0.0024   0.00095    0      0.31392  
  7115.392824   -0.0025   0.00095    0      0.32222  
  7115.413256   -0.0025   0.00095    0      0.33052  
  7115.433687   -0.0020   0.00095    0      0.33882  
  7115.454119   -0.0019   0.00095    1      0.34712  
  7115.474550   -0.0021   0.00095    0      0.35542  
  7115.494982   -0.0015   0.00095    0      0.36373  
  7115.515413   -0.0013   0.00095    0      0.37203  
  7115.535845   -0.0015   0.00095    0      0.38033  
  7115.556277   -0.0008   0.00095    1      0.38863  
  7115.576708   -0.0007   0.00095    0      0.39693  
  7115.597140   -0.0007   0.00095    0      0.40524  
  7115.617571   +0.0003   0.00095    0      0.41354  
  7115.638003   +0.0002   0.00095    0      0.42184  
  7115.658434   +0.0000   0.00095    1      0.43014  
  7115.699297   -0.0018   0.00095    0      0.44674  
  7115.719729   -0.0021   0.00095    0      0.45505  
  7115.740161   -0.0015   0.00095    1      0.46335  
  7115.760592   -0.0001   0.00095    5      0.47165  
  7115.781024   +0.0129   0.00095    5      0.47995  
  7115.801455   +0.0318   0.00095    5      0.48825  
  7115.821887   +0.0434   0.00095    5      0.49655  
  7115.862750   +0.0295   0.00095    5      0.51316  
  7115.883182   +0.0118   0.00095    5      0.52146  
  7115.944476   -0.0021   0.00095    1      0.54636  
  7115.964908   -0.0021   0.00095    0      0.55467  
  7115.985339   -0.0019   0.00095    0      0.56297  
  7116.005771   -0.0017   0.00095    0      0.57127  
  7116.026203   -0.0019   0.00095    0      0.57957  
  7116.046634   -0.0015   0.00095    1      0.58787  
  7116.067066   -0.0013   0.00095    0      0.59617  
  7116.087497   -0.0018   0.00095    0      0.60448  
  7116.107929   -0.0005   0.00095    0      0.61278  
  7116.128360   -0.0012   0.00095    0      0.62108  
  7116.148792   -0.0012   0.00095    1      0.62938  
  7116.189655   -0.0024   0.00095    0      0.64598  
  7116.230518   -0.0020   0.00095    0      0.66259  
  7116.250950   -0.0014   0.00095    0      0.67089  
  7116.271381   -0.0020   0.00095    0      0.67919  
  7116.291813   -0.0007   0.00095    1      0.68749  
  7116.312244   -0.0007   0.00095    0      0.69579  
  7116.353108   +0.0001   0.00095    0      0.71240  
  7116.434834   -0.0008   0.00095    0      0.74560  
  7116.455265   -0.0007   0.00095    0      0.75391  
  7116.475697   +0.0005   0.00095    1      0.76221  
  7116.496129   +0.0005   0.00095    0      0.77051  
  7116.536992   +0.0018   0.00095    0      0.78711  
  7116.557423   +0.0027   0.00095    0      0.79541  
  7116.577855   +0.0024   0.00095    0      0.80372  
  7116.598286   +0.0031   0.00095    1      0.81202  
  7116.618718   +0.0037   0.00095    0      0.82032  
  7116.700444   +0.0027   0.00095    0      0.85353  
  7116.720876   +0.0030   0.00095    0      0.86183  
  7116.741307   +0.0027   0.00095    0      0.87013  
  7116.761739   +0.0035   0.00095    1      0.87843  
  7116.782171   +0.0040   0.00095    0      0.88673  
  7116.802602   +0.0039   0.00095    0      0.89503  
  7116.823034   +0.0049   0.00095    0      0.90334  
  7116.843465   +0.0053   0.00095    0      0.91164  
  7116.863897   +0.0053   0.00095    1      0.91994  
  7116.884328   +0.0061   0.00095    0      0.92824  
  7116.904760   +0.0061   0.00095    0      0.93654  
  7116.925191   +0.0065   0.00095    0      0.94484  
  7116.945623   +0.0071   0.00095    0      0.95315  
  7116.966055   +0.0073   0.00095    1      0.96145  
  7116.986486   +0.0083   0.00095    5      0.96975  
  7117.006918   +0.0300   0.00095    5      0.97805  
  7117.027349   +0.0684   0.00095    5      0.98635  
  7117.047781   +0.0974   0.00095    5      0.99465  
  7117.068212   +0.1020   0.00095    5      0.00296  
  7117.088644   +0.0790   0.00095    5      0.01126  
  7117.170370   +0.0061   0.00095    1      0.04446  
  7117.190802   +0.0058   0.00095    0      0.05277  
  7117.211233   +0.0059   0.00095    0      0.06107  
  7117.231665   +0.0056   0.00095    1      0.06937  
  7117.252097   +0.0056   0.00095    0      0.07767  
  7117.272528   +0.0050   0.00095    0      0.08597  
  7117.292960   +0.0052   0.00095    0      0.09428  
  7117.313391   +0.0047   0.00095    0      0.10258  
  7117.333823   +0.0046   0.00095    1      0.11088  
  7117.354254   +0.0044   0.00095    0      0.11918  
  7117.415549   +0.0027   0.00095    0      0.14409  
  7117.435981   +0.0031   0.00095    0      0.15239  
  7117.456412   +0.0019   0.00095    0      0.16069  
  7117.538138   +0.0018   0.00095    1      0.19390  
  7117.558570   +0.0014   0.00095    0      0.20220  
  7117.579002   +0.0014   0.00095    0      0.21050  
  7117.599433   +0.0014   0.00095    0      0.21880  
  7117.660728   -0.0016   0.00095    0      0.24371  
  7117.681160   -0.0021   0.00095    1      0.25201  
  7117.701591   -0.0020   0.00095    0      0.26031  
  7117.722023   -0.0023   0.00095    0      0.26861  
  7117.742454   -0.0021   0.00095    0      0.27691  
  7117.762886   -0.0021   0.00095    0      0.28521  
  7117.783317   -0.0020   0.00095    1      0.29352  
  7117.803749   -0.0017   0.00095    0      0.30182  
  7117.824180   -0.0020   0.00095    0      0.31012  
  7117.844612   -0.0009   0.00095    0      0.31842  
  7117.865044   -0.0016   0.00095    0      0.32672  
  7117.905907   -0.0020   0.00095    1      0.34333  
  7117.926338   -0.0022   0.00095    0      0.35163  
  7117.946770   -0.0014   0.00095    0      0.35993  
  7117.987633   -0.0013   0.00095    0      0.37653  
  7118.008065   -0.0008   0.00095    0      0.38483  
  7118.028496   -0.0000   0.00095    1      0.39314  
  7118.069359   +0.0005   0.00095    0      0.40974  
  7118.089791   +0.0000   0.00095    0      0.41804  
  7118.110222   +0.0000   0.00095    0      0.42634  
  7118.151086   -0.0020   0.00095    0      0.44295  
  7118.171517   -0.0023   0.00095    1      0.45125  
  7118.191949   -0.0020   0.00095    1      0.45955  
  7118.232812   +0.0052   0.00095    5      0.47615  
  7118.253243   +0.0235   0.00095    5      0.48445  
  7118.273675   +0.0388   0.00095    5      0.49276  
  7118.294107   +0.0448   0.00095    5      0.50106  
  7118.314538   +0.0364   0.00095    5      0.50936  
  7118.396264   -0.0028   0.00095    1      0.54257  
  7118.416696   -0.0023   0.00095    0      0.55087  
  7118.437128   -0.0022   0.00095    0      0.55917  
  7118.457559   -0.0025   0.00095    1      0.56747  
  7118.498422   -0.0020   0.00095    0      0.58407  
  7118.518854   -0.0017   0.00095    0      0.59238  
  7118.539285   -0.0017   0.00095    0      0.60068  
  7118.559717   -0.0017   0.00095    0      0.60898  
  7118.580149   -0.0012   0.00095    1      0.61728  
  7118.641443   -0.0020   0.00095    0      0.64219  
  7118.661875   -0.0019   0.00095    0      0.65049  
  7118.682306   -0.0020   0.00095    0      0.65879  
  7118.702738   -0.0015   0.00095    0      0.66709  
  7118.723170   -0.0014   0.00095    1      0.67539  
  7118.743601   -0.0016   0.00095    0      0.68370  
  7118.764033   -0.0006   0.00095    0      0.69200  
  7118.784464   -0.0008   0.00095    0      0.70030  
  7118.804896   -0.0003   0.00095    0      0.70860  
  7118.886622   -0.0016   0.00095    1      0.74181  
  7118.907054   -0.0018   0.00095    0      0.75011  
  7118.927485   -0.0011   0.00095    0      0.75841  
  7118.947917   -0.0008   0.00095    0      0.76671  
  7118.968349   -0.0009   0.00095    0      0.77501  
  7118.988780   +0.0003   0.00095    1      0.78332  
  7119.009212   +0.0002   0.00095    0      0.79162  
  7119.029643   +0.0010   0.00095    0      0.79992  
  7119.050075   +0.0013   0.00095    0      0.80822  
  7119.070506   +0.0020   0.00095    0      0.81652  
  7119.152233   +0.0020   0.00095    1      0.84973  
  7119.172664   +0.0028   0.00095    0      0.85803  
  7119.193096   +0.0025   0.00095    0      0.86633  
  7119.213527   +0.0038   0.00095    0      0.87463  
  7119.233959   +0.0040   0.00095    0      0.88294  
  7119.295254   +0.0054   0.00095    1      0.90784  
  7119.315685   +0.0059   0.00095    0      0.91614  
  7119.336117   +0.0063   0.00095    0      0.92444  
  7119.356548   +0.0070   0.00095    0      0.93275  
  7119.376980   +0.0071   0.00095    1      0.94105  
  7119.458706   +0.0173   0.00095    5      0.97425  
  7119.479138   +0.0521   0.00095    5      0.98256  
  7119.499569   +0.0876   0.00095    5      0.99086  
  7119.520001   +0.1044   0.00095    5      0.99916  
  7119.540433   +0.0931   0.00095    5      0.00746  
  7119.560864   +0.0597   0.00095    5      0.01576  
  7119.581296   +0.0235   0.00095    5      0.02406  
  7119.622159   +0.0067   0.00095    1      0.04067  
  7119.642590   +0.0063   0.00095    0      0.04897  
  7119.663022   +0.0066   0.00095    0      0.05727  
  7119.683454   +0.0063   0.00095    1      0.06557  
  7119.703885   +0.0062   0.00095    0      0.07387  
  7119.724317   +0.0062   0.00095    0      0.08218  
  7119.744748   +0.0062   0.00095    0      0.09048  
  7119.785611   +0.0057   0.00095    0      0.10708  
  7119.806043   +0.0061   0.00095    1      0.11538  
  7119.887769   +0.0014   0.00095    0      0.14859  
  7119.908201   +0.0016   0.00095    0      0.15689  
  7119.928633   +0.0013   0.00095    0      0.16519  
  7119.949064   +0.0012   0.00095    0      0.17349  
  7119.969496   +0.0006   0.00095    1      0.18180  
  7119.989927   +0.0004   0.00095    0      0.19010  
  7120.010359   +0.0003   0.00095    0      0.19840  
  7120.030791   +0.0004   0.00095    0      0.20670  
  7120.112517   -0.0021   0.00095    0      0.23991  
  7120.132948   -0.0024   0.00095    1      0.24821  
  7120.153380   -0.0022   0.00095    0      0.25651  
  7120.173811   -0.0021   0.00095    0      0.26481  
  7120.194243   -0.0024   0.00095    0      0.27312  
  7120.214675   -0.0022   0.00095    0      0.28142  
  7120.235106   -0.0022   0.00095    1      0.28972  
  7120.255538   -0.0020   0.00095    0      0.29802  
  7120.275969   -0.0022   0.00095    0      0.30632  
  7120.357696   -0.0011   0.00095    0      0.33953  
  7120.378127   -0.0014   0.00095    0      0.34783  
  7120.418990   -0.0004   0.00095    1      0.36443  
  7120.439422   -0.0008   0.00095    0      0.37274  
  7120.480285   +0.0000   0.00095    0      0.38934  
  7120.500717   +0.0000   0.00095    0      0.39764  
  7120.521148   +0.0002   0.00095    1      0.40594  
  7120.541580   +0.0230   0.00095    -1     0.41424  
  7120.602875   -0.0022   0.00095    1      0.43915  
  7120.623306   -0.0016   0.00095    0      0.44745  
  7120.643738   -0.0017   0.00095    0      0.45575  
  7120.664170   -0.0013   0.00095    1      0.46405  
  7120.684601   +0.0005   0.00095    5      0.47236  
  7120.705033   +0.0148   0.00095    5      0.48066  
  7120.725464   +0.0331   0.00095    5      0.48896  
  7120.745896   +0.0439   0.00095    5      0.49726  
  7120.766327   +0.0415   0.00095    5      0.50556  
  7120.786759   +0.0279   0.00095    5      0.51386  
  7120.807191   +0.0104   0.00095    5      0.52217  
  7120.848054   -0.0021   0.00095    1      0.53877  
  7120.868485   -0.0018   0.00095    0      0.54707  
  7120.888917   -0.0022   0.00095    0      0.55537  
  7120.909348   -0.0016   0.00095    1      0.56367  
  7120.950212   -0.0014   0.00095    0      0.58028  
  7120.970643   -0.0017   0.00095    0      0.58858  
  7120.991075   -0.0014   0.00095    0      0.59688  
  7121.011506   -0.0013   0.00095    0      0.60518  
  7121.031938   -0.0012   0.00095    1      0.61348  
  7121.093233   -0.0026   0.00095    0      0.63839  
  7121.113664   -0.0025   0.00095    0      0.64669  
  7121.134096   -0.0022   0.00095    0      0.65499  
  7121.174959   -0.0020   0.00095    0      0.67160  
  7121.195391   -0.0020   0.00095    1      0.67990  
  7121.215822   -0.0017   0.00095    0      0.68820  
  7121.236254   -0.0016   0.00095    0      0.69650  
  7121.256685   -0.0013   0.00095    0      0.70480  
  7121.277117   -0.0008   0.00095    0      0.71310  
  7121.338412   -0.0021   0.00095    1      0.73801  
  7121.358843   -0.0014   0.00095    0      0.74631  
  7121.379275   -0.0018   0.00095    0      0.75461  
  7121.399706   -0.0010   0.00095    0      0.76292  
  7121.420138   -0.0010   0.00095    0      0.77122  
  7121.461001   -0.0000   0.00095    1      0.78782  
  7121.481433   +0.0004   0.00095    0      0.79612  
  7121.501864   +0.0011   0.00095    0      0.80442  
  7121.522296   +0.0016   0.00095    0      0.81273  
  7121.644886   +0.0044   0.00095    0      0.86254  
  7121.706180   +0.0060   0.00095    1      0.88744  
  7121.726612   +0.0069   0.00095    0      0.89574  
  7121.747043   +0.0071   0.00095    0      0.90404  
  7121.767475   +0.0075   0.00095    0      0.91235  
  7121.828770   +0.0064   0.00095    0      0.93725  
  7121.849201   +0.0069   0.00095    1      0.94555  
  7121.869633   +0.0068   0.00095    0      0.95385  
  7121.890065   +0.0073   0.00095    1      0.96216  
  7121.910496   +0.0094   0.00095    5      0.97046  
  7121.930928   +0.0330   0.00095    5      0.97876  
  7121.951359   +0.0717   0.00095    5      0.98706  
  7121.971791   +0.0993   0.00095    5      0.99536  
  7121.992223   +0.1013   0.00095    5      0.00366  
  7122.073949   +0.0077   0.00095    1      0.03687  
  7122.094381   +0.0071   0.00095    0      0.04517  
  7122.114812   +0.0078   0.00095    1      0.05347  
  7122.196539   +0.0069   0.00095    0      0.08668  
  7122.216970   +0.0070   0.00095    0      0.09498  
  7122.237402   +0.0069   0.00095    0      0.10328  
  7122.257833   +0.0113   0.00095    -1     0.11159  
  7122.319128   +0.0027   0.00095    1      0.13649  
  7122.339560   +0.0024   0.00095    0      0.14479  
  7122.359991   +0.0018   0.00095    0      0.15309  
  7122.380423   +0.0023   0.00095    0      0.16140  
  7122.400854   +0.0015   0.00095    0      0.16970  
  7122.421286   +0.0015   0.00095    1      0.17800  
  7122.441718   +0.0017   0.00095    0      0.18630  
  7122.462149   +0.0017   0.00095    0      0.19460  
  7122.503012   +0.0014   0.00095    0      0.21121  
  7122.584739   -0.0021   0.00095    0      0.24441  
  7122.605170   -0.0022   0.00095    1      0.25272  
  7122.625602   -0.0028   0.00095    0      0.26102  
  7122.646034   -0.0022   0.00095    0      0.26932  
  7122.666465   -0.0026   0.00095    0      0.27762  
  7122.686897   -0.0022   0.00095    0      0.28592  
  7122.707328   -0.0024   0.00095    1      0.29422  
  7122.727760   -0.0022   0.00095    0      0.30253  
  7122.748191   -0.0023   0.00095    0      0.31083  
  7122.809486   -0.0023   0.00095    0      0.33573  
  7122.850349   -0.0021   0.00095    0      0.35234  
  7122.870781   -0.0014   0.00095    1      0.36064  
  7122.891213   -0.0020   0.00095    0      0.36894  
  7122.911644   -0.0007   0.00095    0      0.37724  
  7122.952507   -0.0010   0.00095    0      0.39384  
  7122.972939   -0.0004   0.00095    0      0.40215  
  7122.993371   -0.0003   0.00095    1      0.41045  
  7123.013802   +0.0004   0.00095    0      0.41875  
  7123.054665   -0.0028   0.00095    0      0.43535  
  7123.075097   -0.0022   0.00095    0      0.44365  
  7123.095529   -0.0019   0.00095    0      0.45196  
  7123.115960   -0.0023   0.00095    1      0.46026  
  7123.136392   -0.0016   0.00095    5      0.46856  
  7123.156823   +0.0062   0.00095    5      0.47686  
  7123.177255   +0.0246   0.00095    5      0.48516  
  7123.197687   +0.0397   0.00095    5      0.49346  
  7123.218118   +0.0436   0.00095    5      0.50177  
  7123.299845   -0.0024   0.00095    1      0.53497  
  7123.320276   -0.0026   0.00095    0      0.54327  
  7123.340708   -0.0023   0.00095    0      0.55158  
  7123.361139   -0.0020   0.00095    0      0.55988  
  7123.381571   -0.0022   0.00095    1      0.56818  
  7123.402003   -0.0019   0.00095    0      0.57648  
  7123.483729   -0.0021   0.00095    0      0.60969  
  7123.524592   -0.0015   0.00095    0      0.62629  
  7123.545024   -0.0012   0.00095    0      0.63459  
  7123.565455   -0.0010   0.00095    1      0.64290  
  7123.606319   -0.0007   0.00095    0      0.65950  
  7123.647182   -0.0004   0.00095    0      0.67610  
  7123.667613   +0.0001   0.00095    0      0.68440  
  7123.688045   -0.0002   0.00095    0      0.69271  
  7123.708477   +0.0003   0.00095    1      0.70101  
  7123.728908   +0.0001   0.00095    0      0.70931  
  7123.790203   -0.0017   0.00095    0      0.73421  
  7123.810635   -0.0013   0.00095    0      0.74252  
  7123.831066   -0.0011   0.00095    0      0.75082  
  7123.851498   -0.0009   0.00095    1      0.75912  
  7123.871929   -0.0003   0.00095    0      0.76742  
  7123.892361   +0.0001   0.00095    0      0.77572  
  7123.912793   +0.0009   0.00095    0      0.78402  
  7123.933224   +0.0013   0.00095    0      0.79233  
  7123.953656   +0.0013   0.00095    1      0.80063  
  7124.035382   +0.0028   0.00095    0      0.83383  
  7124.055814   +0.0031   0.00095    0      0.84214  
  7124.137540   +0.0057   0.00095    0      0.87534  
  7124.157972   +0.0062   0.00095    0      0.88364  
  7124.198835   +0.0073   0.00095    1      0.90025  
  7124.219267   +0.0073   0.00095    0      0.90855  
  7124.300993   +0.0060   0.00095    0      0.94176  
  7124.321425   +0.0063   0.00095    0      0.95006  
  7124.341856   +0.0070   0.00095    0      0.95836  
  7124.362288   +0.0067   0.00095    1      0.96666  
  7124.382719   +0.0182   0.00095    5      0.97496  
  7124.403151   +0.0534   0.00095    5      0.98326  
  7124.423583   +0.0889   0.00095    5      0.99157  
  7124.464446   +0.0897   0.00095    5      0.00817  
  7124.525741   +0.0076   0.00095    1      0.03308  
  7124.546172   +0.0077   0.00095    0      0.04138  
  7124.566604   +0.0073   0.00095    0      0.04968  
  7124.587035   +0.0075   0.00095    0      0.05798  
  7124.607467   +0.0077   0.00095    0      0.06628  
  7124.627899   +0.0070   0.00095    1      0.07458  
  7124.648330   +0.0073   0.00095    0      0.08289  
  7124.689194   +0.0070   0.00095    0      0.09949  
  7124.709625   +0.0063   0.00095    0      0.10779  
  7124.730057   +0.0063   0.00095    0      0.11609  
  7124.770920   +0.0028   0.00095    1      0.13270  
  7124.791352   +0.0033   0.00095    0      0.14100  
  7124.811783   +0.0022   0.00095    0      0.14930  
  7124.832215   +0.0029   0.00095    0      0.15760  
  7124.852646   +0.0017   0.00095    0      0.16590  
  7124.873078   +0.0020   0.00095    1      0.17420  
  7124.893510   +0.0016   0.00095    0      0.18251  
  7124.913941   +0.0017   0.00095    0      0.19081  
  7124.934373   +0.0013   0.00095    0      0.19911  
  7124.954804   +0.0012   0.00095    0      0.20741  
  7124.975236   +0.0006   0.00095    1      0.21571  
  7125.016099   -0.0013   0.00095    0      0.23232  
  7125.056963   -0.0009   0.00095    0      0.24892  
  7125.077394   -0.0016   0.00095    0      0.25722  
  7125.097826   -0.0011   0.00095    0      0.26552  
  7125.118257   -0.0015   0.00095    1      0.27382  
  7125.138689   -0.0008   0.00095    0      0.28213  
  7125.159121   -0.0010   0.00095    0      0.29043  
  7125.179552   -0.0014   0.00095    0      0.29873  
  7125.199984   -0.0007   0.00095    0      0.30703  
  7125.261279   -0.0027   0.00095    1      0.33194  
  7125.281710   -0.0021   0.00095    0      0.34024  
  7125.302142   -0.0019   0.00095    0      0.34854  
  7125.322573   -0.0023   0.00095    0      0.35684  
  7125.343005   -0.0016   0.00095    0      0.36514  
  7125.363437   -0.0015   0.00095    1      0.37345  
  7125.383868   -0.0012   0.00095    0      0.38175  
  7125.424732   -0.0011   0.00095    0      0.39835  
  7125.445163   -0.0002   0.00095    0      0.40665  
  7125.465595   -0.0000   0.00095    0      0.41495  
  7125.506458   -0.0016   0.00095    1      0.43156  
  7125.526890   -0.0020   0.00095    0      0.43986  
  7125.547321   -0.0015   0.00095    0      0.44816  
  7125.567753   -0.0014   0.00095    0      0.45646  
  7125.588184   -0.0011   0.00095    1      0.46476  
  7125.608616   +0.0020   0.00095    5      0.47307  
  7125.629048   +0.0167   0.00095    5      0.48137  
  7125.669911   +0.0444   0.00095    5      0.49797  
  7125.690342   +0.0417   0.00095    5      0.50627  
  7125.751637   -0.0016   0.00095    5      0.53118  
  7125.772069   -0.0023   0.00095    1      0.53948  
  7125.792501   -0.0017   0.00095    0      0.54778  
  7125.812932   -0.0021   0.00095    0      0.55608  
  7125.833364   -0.0017   0.00095    0      0.56438  
  7125.853795   -0.0016   0.00095    0      0.57269  
  7125.874227   -0.0016   0.00095    1      0.58099  
  7125.894659   -0.0016   0.00095    0      0.58929  
  7125.915090   -0.0013   0.00095    0      0.59759  
  7125.996817   -0.0029   0.00095    0      0.63080  
  7126.037680   -0.0026   0.00095    0      0.64740  
  7126.058112   -0.0021   0.00095    1      0.65570  
  7126.078543   -0.0023   0.00095    0      0.66400  
  7126.098975   -0.0020   0.00095    0      0.67231  
  7126.119407   -0.0019   0.00095    0      0.68061  
  7126.160270   -0.0011   0.00095    0      0.69721  
  7126.180701   -0.0011   0.00095    1      0.70551  
  7126.201133   -0.0005   0.00095    0      0.71382  
  7126.241996   -0.0016   0.00095    0      0.73042  
  7126.262428   -0.0020   0.00095    0      0.73872  
  7126.282859   -0.0015   0.00095    0      0.74702  
  7126.303291   -0.0007   0.00095    1      0.75532  
  7126.323723   -0.0008   0.00095    0      0.76363  
  7126.344154   +0.0002   0.00095    0      0.77193  
  7126.364586   -0.0004   0.00095    0      0.78023  
  7126.385018   +0.0013   0.00095    0      0.78853  
  7126.405449   +0.0009   0.00095    1      0.79683  
  7126.487176   +0.0022   0.00095    0      0.83004  
  7126.507607   +0.0024   0.00095    0      0.83834  
  7126.528039   +0.0035   0.00095    0      0.84664  
  7126.548471   +0.0034   0.00095    0      0.85494  
  7126.568902   +0.0049   0.00095    1      0.86325  
  7126.589334   +0.0048   0.00095    0      0.87155  
  7126.609765   +0.0052   0.00095    0      0.87985  
  7126.630197   +0.0058   0.00095    0      0.88815  
  7126.650629   +0.0063   0.00095    0      0.89645  
  7126.671060   +0.0070   0.00095    1      0.90475  
  7126.691492   +0.0077   0.00095    0      0.91306  
  7126.732355   +0.0055   0.00095    0      0.92966  
  7126.752787   +0.0058   0.00095    0      0.93796  
  7126.773218   +0.0062   0.00095    0      0.94626  
  7126.793650   +0.0065   0.00095    1      0.95456  
  7126.814082   +0.0065   0.00095    1      0.96287  
  7126.834513   +0.0095   0.00095    5      0.97117  
  7126.916240   +0.0989   0.00095    5      0.00438  
  7126.957103   +0.0343   0.00095    5      0.02098  
  7126.997966   +0.0075   0.00095    1      0.03758  
  7127.018398   +0.0081   0.00095    0      0.04588  
  7127.038830   +0.0076   0.00095    0      0.05419  
  7127.059261   +0.0079   0.00095    0      0.06249  
  7127.079693   +0.0075   0.00095    0      0.07079  
  7127.120556   +0.0074   0.00095    1      0.08739  
  7127.140988   +0.0068   0.00095    0      0.09569  
  7127.161419   +0.0064   0.00095    0      0.10400  
  7127.222714   +0.0038   0.00095    0      0.12890  
  7127.243146   +0.0033   0.00095    0      0.13720  
  7127.263577   +0.0036   0.00095    1      0.14550  
  7127.284009   +0.0030   0.00095    0      0.15381  
  7127.304441   +0.0033   0.00095    0      0.16211  
  7127.345304   +0.0023   0.00095    0      0.17871  
  7127.365736   +0.0026   0.00095    0      0.18701  
  7127.467894   -0.0011   0.00095    1      0.22852  
  7127.488325   -0.0012   0.00095    0      0.23682  
  7127.508757   -0.0012   0.00095    0      0.24512  
  7127.529189   -0.0014   0.00095    0      0.25343  
  7127.549620   -0.0014   0.00095    0      0.26173  
  7127.570052   -0.0012   0.00095    1      0.27003  
  7127.590484   -0.0015   0.00095    0      0.27833  
  7127.610915   -0.0008   0.00095    0      0.28663  
  7127.631347   -0.0014   0.00095    0      0.29493  
  7127.651778   -0.0008   0.00095    0      0.30324  
  7127.672210   -0.0005   0.00095    1      0.31154  
  7127.713073   -0.0024   0.00095    0      0.32814  
  7127.733505   -0.0029   0.00095    0      0.33644  
  7127.753937   -0.0021   0.00095    0      0.34475  
  7127.774368   -0.0024   0.00095    0      0.35305  
  7127.794800   -0.0020   0.00095    1      0.36135  
  7127.815232   -0.0015   0.00095    0      0.36965  
  7127.835663   -0.0016   0.00095    0      0.37795  
  7127.856095   -0.0012   0.00095    0      0.38625  
  7127.896958   -0.0003   0.00095    0      0.40286  
  7127.917390   -0.0006   0.00095    1      0.41116  
  7127.958253   -0.0019   0.00095    0      0.42776  
  7127.978685   -0.0017   0.00095    0      0.43606  
  7127.999116   -0.0014   0.00095    0      0.44437  
  7128.019548   -0.0013   0.00095    0      0.45267  
  7128.039979   -0.0008   0.00095    1      0.46097  
  7128.060411   -0.0005   0.00095    5      0.46927  
  7128.080843   +0.0093   0.00095    5      0.47757  
  7128.203433   +0.0003   0.00095    5      0.52738  
  7128.223864   -0.0020   0.00095    1      0.53568  
  7128.244296   -0.0020   0.00095    1      0.54399  
  7128.264728   -0.0021   0.00095    0      0.55229  
  7128.285159   -0.0016   0.00095    0      0.56059  
  7128.305591   -0.0014   0.00095    0      0.56889  
  7128.326022   -0.0016   0.00095    0      0.57719  
  7128.346454   -0.0010   0.00095    1      0.58550  
  7128.366886   -0.0014   0.00095    0      0.59380  
  7128.387317   -0.0005   0.00095    0      0.60210  
  7128.407749   -0.0017   0.00095    0      0.61040  
  7128.448612   -0.0022   0.00095    0      0.62700  
  7128.469044   -0.0023   0.00095    1      0.63531  
  7128.489476   -0.0019   0.00095    0      0.64361  
  7128.509907   -0.0019   0.00095    0      0.65191  
  7128.530339   -0.0017   0.00095    0      0.66021  
  7128.550770   -0.0021   0.00095    0      0.66851  
  7128.571202   -0.0015   0.00095    1      0.67681  
  7128.591634   -0.0017   0.00095    0      0.68512  
  7128.612065   -0.0012   0.00095    0      0.69342  
  7128.632497   -0.0011   0.00095    0      0.70172  
  7128.652929   -0.0008   0.00095    0      0.71002  
  7128.693792   -0.0018   0.00095    1      0.72662  
  7128.714224   -0.0015   0.00095    0      0.73493  
  7128.734655   -0.0011   0.00095    0      0.74323  
  7128.755087   -0.0007   0.00095    0      0.75153  
  7128.775519   -0.0006   0.00095    0      0.75983  
  7128.795950   -0.0002   0.00095    1      0.76813  
  7128.816382   +0.0002   0.00095    0      0.77643  
  7128.836813   +0.0006   0.00095    0      0.78474  
  7128.857245   +0.0012   0.00095    0      0.79304  
  7128.877677   +0.0014   0.00095    0      0.80134  
  7128.898108   +0.0026   0.00095    1      0.80964  
  7128.938972   +0.0015   0.00095    0      0.82624  
  7128.959403   +0.0021   0.00095    0      0.83455  
  7128.979835   +0.0026   0.00095    0      0.84285  
  7129.000267   +0.0033   0.00095    0      0.85115  
  7129.020698   +0.0035   0.00095    1      0.85945  
  7129.041130   +0.0043   0.00095    0      0.86775  
  7129.061562   +0.0045   0.00095    0      0.87606  
  7129.081993   +0.0052   0.00095    0      0.88436  
  7129.102425   +0.0058   0.00095    0      0.89266  
  7129.122856   +0.0062   0.00095    1      0.90096  
